En/SP|En/SP|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
família/NC|família/NC|correct
Polo/NP|Polo/NP|correct
o/CC|o/CC|correct
fins_i_tot/RG|fins_i_tot/RG|correct
Marco_Polo/NP|Marco_Polo/NP|correct
,/FF|,/FF|correct
encara/RG|encara/RG|correct
que/CS|que/CS|correct
,/FF|,/FF|correct
desafortunadament/NP|desafortunadament/RG|wrong
,/FF|,/FF|correct
no/RN|no/RN|correct
dóna/VM|dóna/VM|correct
cap/DI|cap/DI|correct
nom/NC|nom/NC|correct
./FF|./FF|correct
El/DA|El/DA|correct
sobirà/NC|sobirà/NC|correct
mongol/AQ|mongol/AQ|correct
,/FF|,/FF|correct
segons/SP|segons/SP|correct
el/DA|el/DA|correct
propi/AQ|propi/AQ|correct
Marco/NP|Marco/NP|correct
,/FF|,/FF|correct
va/VA|va/VA|correct
prendre/VM|prendre/VM|correct
gran/AQ|gran/AQ|correct
afició/NC|afició/NC|correct
per/SP|per/SP|correct
el/DA|el/DA|correct
més/RG|més/RG|correct
jove/AQ|jove/AQ|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
grup/NC|grup/NC|correct
i/CC|i/CC|correct
el/DA|el/PP|wrong
va/VA|va/VA|correct
enviar/VM|enviar/VM|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
terres/NC|terres/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
sud-est/NC|sud-est/NC|correct
,/FF|,/FF|correct
recentment/RG|recentment/RG|correct
incorporades/VM|incorporades/VM|correct
a/SP|a/SP|correct
l'/DA|l'/DA|correct
imperi/NC|imperi/NC|correct
mongol/AQ|mongol/AQ|correct
./FF|./FF|correct
És/NP|És/VS|wrong
per/SP|per/SP|correct
aquest/DD|aquest/DD|correct
motiu/NC|motiu/NC|correct
que/PR|que/CS|wrong
segurament/RG|segurament/RG|correct
Marco/NP|Marco/NP|correct
hauria/VA|hauria/VA|correct
creuat/VM|creuat/VM|correct
tota/DI|tota/DI|correct
la/DA|la/DA|correct
Xina/NP|Xina/NP|correct
fins/SP|fins/SP|correct
arribar/VM|arribar/VM|correct
a/SP|a/SP|correct
Pagan/NP|Pagan/NP|correct
,/FF|,/FF|correct
a/SP|a/SP|correct
Birmània/NP|Birmània/NP|correct
./FF|./FF|correct
El/DA|El/DA|correct
1292/ZZ|1292/ZZ|correct
,/FF|,/FF|correct
després/RG|després/RG|correct
d'/SP|d'/SP|correct
haver/VM|haver/VA|wrong
-se/P0|-se/P0|correct
passat/VM|passat/VM|correct
17/ZZ|17/ZZ|correct
anys/NC|anys/NC|correct
per/SP|per/SP|correct
l'/DA|l'/DA|correct
Extrem_Orient/NP|Extrem_Orient/NP|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
Polo/NP|Polo/NP|correct
van/VA|van/VA|correct
tornar/VM|tornar/VM|correct
per/SP|per/SP|correct
mar/NC|mar/NC|correct
fins/SP|fins/SP|correct
arribar/VM|arribar/VM|correct
a/SP|a/SP|correct
Venècia/NP|Venècia/NP|correct
el/DA|el/DA|correct
1295/ZZ|1295/ZZ|correct
./FF|./FF|correct
La/DA|La/DA|correct
sortida/NC|sortida/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
país/NC|país/NC|correct
no/RN|no/RN|correct
va/VA|va/VA|correct
ser/VS|ser/VS|correct
fàcil/AQ|fàcil/AQ|correct
ja_que/CS|ja_que/CS|correct
Kublai/NP|Kublai/NP|correct
no/RN|no/RN|correct
els/PP|els/PP|correct
deixava/VM|deixava/VM|correct
marxar/VM|marxar/VM|correct
./FF|./FF|correct
La/DA|La/DA|correct
mort/NC|mort/NC|correct
de/SP|de/SP|correct
Bolgana/NP|Bolgana/NP|correct
,/FF|,/FF|correct
mare/NC|mare/NC|correct
i/CC|i/CC|correct
esposa/NC|esposa/NC|correct
d'/SP|d'/SP|correct
Argón/NP|Argón/NP|correct
,/FF|,/FF|correct
rei/NC|rei/NC|correct
de/SP|de/SP|correct
Pèrsia/NP|Pèrsia/NP|correct
i/CC|i/CC|correct
nebot/NC|nebot/NC|correct
de/SP|de/SP|correct
Kublai/NP|Kublai/NP|correct
,/FF|,/FF|correct
va/VA|va/VA|correct
servir/VM|servir/VM|correct
d'/SP|d'/SP|correct
ajuda/NC|ajuda/NC|correct
d'/SP|d'/SP|correct
aquests/DD|aquests/DD|correct
presoners/NC|presoners/NC|correct
de/SP|de/SP|correct
luxe/NC|luxe/NC|correct
,/FF|,/FF|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
missatgers/NC|missatgers/NC|correct
que/PR|que/PR|correct
va/VA|va/VA|correct
enviar/VM|enviar/VM|correct
a/SP|a/SP|correct
Pequín/NP|Pequín/NP|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
recerca/NC|recerca/NC|correct
d'/SP|d'/SP|correct
una/DI|una/DI|correct
nova/AQ|nova/AQ|correct
esposa/NC|esposa/NC|correct
van/VA|van/VA|correct
ser/VS|ser/VS|correct
la/DA|la/DA|correct
clau/NC|clau/NC|correct
que/PR|que/PR|correct
els/PP|els/PP|correct
va/VA|va/VA|correct
obrir/VM|obrir/VM|correct
la/DA|la/DA|correct
porta/NC|porta/NC|correct
,/FF|,/FF|correct
ja_que/CS|ja_que/CS|correct
van/VA|van/VA|correct
demanar/VM|demanar/VM|correct
regressar/VM|regressar/VM|correct
a/SP|a/SP|correct
Pèrsia/NP|Pèrsia/NP|correct
amb/SP|amb/SP|correct
el/DA|el/DA|correct
consell/NC|consell/NC|correct
i/CC|i/CC|correct
la/DA|la/DA|correct
companyia/NC|companyia/NC|correct
d'/SP|d'/SP|correct
aquells/DD|aquells/DD|correct
viatgers/NC|viatgers/NC|correct
tan/RG|tan/RG|correct
experimentats/VM|experimentats/VM|correct
./FF|./FF|correct
Kublai/RG|Kublai/NP|wrong
no/RN|no/RN|correct
va/VA|va/VA|correct
poder/VM|poder/VM|correct
negar/VM|negar/VM|correct
-se/PP|-se/P0|wrong
i/CC|i/CC|correct
els/PP|els/PP|correct
va/VA|va/VA|correct
deixar/VM|deixar/VM|correct
partir/VM|partir/VM|correct
./FF|./FF|correct
Marco/RG|Marco/VM|wrong
ja/RG|ja/RG|correct
tenia/VM|tenia/VM|correct
40/ZZ|40/ZZ|correct
anys/NC|anys/NC|correct
,/FF|,/FF|correct
es/P0|es/P0|correct
va/VA|va/VA|correct
casar/VM|casar/VM|correct
i/CC|i/CC|correct
va/VA|va/VA|correct
tenir/VM|tenir/VM|correct
tres/ZZ|tres/ZZ|correct
filles/NC|filles/NC|correct
./FF|./FF|correct
Des_de/NP|Des_de/SP|wrong
llavors/RG|llavors/RG|correct
va/VA|va/VA|correct
portar/VM|portar/VM|correct
els/DA|els/DA|correct
seus/PX|seus/PX|correct
negocis/NC|negocis/NC|correct
i/CC|i/CC|correct
com/CS|com/CS|correct
la/DA|la/DA|correct
resta/NC|resta/NC|correct
de/SP|de/SP|correct
conciutadans/NC|conciutadans/NC|correct
oferint/VM|oferint/VM|correct
els/DA|els/DA|correct
seus/PX|seus/PX|correct
serveis/NC|serveis/NC|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
República/NP|República/NP|correct
en/SP|en/SP|correct
els/DA|els/DA|correct
seus/PX|seus/PX|correct
frequents/AO|frequents/AQ|wrong
conflictes/NC|conflictes/NC|correct
./FF|./FF|correct
El/DA|El/DA|correct
llibre/NC|llibre/NC|correct
./FF|./FF|correct
En/SP|En/SP|correct
una/DI|una/DI|correct
d'/SP|d'/SP|correct
aquestes/DD|aquestes/DD|correct
missions/NC|missions/NC|correct
va/VA|va/VA|correct
caure/VM|caure/VM|correct
en/SP|en/SP|correct
mans/NC|mans/NC|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
genovesos/NC|genovesos/NC|correct
que/PR|que/PR|correct
el/PP|el/PP|correct
van/VA|van/VA|correct
fer/VM|fer/VM|correct
presoner/AQ|presoner/AQ|correct
durant/SP|durant/SP|correct
un/DI|un/DI|correct
any/NC|any/NC|correct
entre/SP|entre/SP|correct
1298/ZZ|1298/ZZ|correct
i/CC|i/CC|correct
1299/ZZ|1299/ZZ|correct
./FF|./FF|correct
D'/NP|D'/SP|wrong
entre/SP|entre/SP|correct
els/DA|els/DA|correct
seus/PX|seus/PX|correct
companys/NC|companys/NC|correct
de/SP|de/SP|correct
cel·la/NC|cel·la/NC|correct
hi/PP|hi/PP|correct
havia/VA|havia/VA|correct
Rustichello_de_Pisa/NP|Rustichello_de_Pisa/NP|correct
,/FF|,/FF|correct
home/NC|home/NC|correct
de/SP|de/SP|correct
lletres/NC|lletres/NC|correct
i/CC|i/CC|correct
aventures/NC|aventures/NC|correct
,/FF|,/FF|correct
una/DI|una/PI|wrong
de/SP|de/SP|correct
les/DA|les/DA|correct
quals/PR|quals/PR|correct
havia/VA|havia/VA|correct
sigut/VM|sigut/VM|correct
la/DA|la/DA|correct
participació/NC|participació/NC|correct
en/SP|en/SP|correct
la/DA|la/DA|correct
Novena_Croada/NP|Novena_Croada/NP|correct
(/FF|(/FF|correct
1271-1272/ZZ|1271-1272/ZZ|correct
)/FF|)/FF|correct
./FF|./FF|correct
Va/NP|Va/VA|wrong
ser/VS|ser/VS|correct
Rustichello/NP|Rustichello/NP|correct
qui/PR|qui/PR|correct
va/VA|va/VA|correct
embastar/VM|embastar/VM|correct
i/CC|i/CC|correct
donar/VM|donar/VM|correct
forma/NC|forma/NC|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
històries/NC|històries/NC|correct
que/PR|que/CS|wrong
Marco_Polo/NP|Marco_Polo/NP|correct
li/PP|li/PP|correct
anà/VM|anà/VM|correct
explicant/VM|explicant/VM|correct
durant/SP|durant/SP|correct
el/DA|el/DA|correct
captiveri/NC|captiveri/NC|correct
./FF|./FF|correct
Marc_Polo/NP|Marc_Polo/NP|correct
,/FF|,/FF|correct
que/PR|que/PR|correct
va/VA|va/VA|correct
fer/VM|fer/VM|correct
una/DI|una/DI|correct
crònica/NC|crònica/NC|correct
minuciosa/AQ|minuciosa/AQ|correct
i/CC|i/CC|correct
àmplia/AQ|àmplia/AQ|correct
de/SP|de/SP|correct
tot/DI|tot/DI|correct
allò/NC|allò/PD|wrong
que/PR|que/PR|correct
va/VA|va/VA|correct
veure/VM|veure/VM|correct
,/FF|,/FF|correct
va/VA|va/VA|correct
dedicar/VM|dedicar/VM|correct
només/RG|només/RG|correct
una/DI|una/DI|correct
breu/AQ|breu/AQ|correct
pàgina/NC|pàgina/NC|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
ruta/NC|ruta/NC|correct
precisa/AQ|precisa/VM|wrong
que/PR|que/CS|wrong
van/VA|van/VA|correct
seguir/VM|seguir/VM|correct
des_de/SP|des_de/SP|correct
Venècia/NP|Venècia/NP|correct
a/SP|a/SP|correct
Xanadú/NP|Xanadú/NP|correct
./FF|./FF|correct
Controvèrsia/NP|Controvèrsia/NP|correct
./FF|./FF|correct
Recents/DA|Recents/NP|wrong
estudis/NC|estudis/NC|correct
científics/AQ|científics/AQ|correct
afirmen/VM|afirmen/VM|correct
que/CS|que/CS|correct
els/DA|els/DA|correct
viatges/NC|viatges/NC|correct
i/CC|i/CC|correct
les/DA|les/DA|correct
històries/NC|històries/NC|correct
documentades/VM|documentades/VM|correct
en/SP|en/SP|correct
el/DA|el/DA|correct
llibre/NC|llibre/NC|correct
Els/NP|Els/NP|correct
viatges/NC|viatges/NC|correct
de/SP|de/SP|correct
Marco_Polo/NP|Marco_Polo/NP|correct
són/VS|són/VS|correct
falses/AQ|falses/AQ|correct
./FF|./FF|correct
Aquests/DD|Aquests/DD|correct
estudis/NC|estudis/NC|correct
sostenen/VM|sostenen/VM|correct
que/CS|que/CS|correct
potser/RG|potser/RG|correct
Marco_Polo/NP|Marco_Polo/NP|correct
va/VA|va/VA|correct
arribar/VM|arribar/VM|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
Xina/NP|Xina/NP|correct
-/FF|-/FF|correct
encara/RG|encara/RG|correct
que/CS|que/CS|correct
molt/RG|molt/RG|correct
improbablement/AQ|improbablement/RG|wrong
-/FF|-/FF|correct
però/CC|però/CC|correct
que/PR|que/CS|wrong
és/VS|és/VS|correct
totalment/RG|totalment/RG|correct
fals/AQ|fals/AQ|correct
que/PR|que/PR|correct
va/VA|va/VA|correct
reunir/VM|reunir/VM|correct
-se/P0|-se/P0|correct
amb/SP|amb/SP|correct
els/DA|els/DA|correct
monarques/NC|monarques/NC|correct
d'/SP|d'/SP|correct
aquells/DD|aquells/DD|correct
països/NC|països/NC|correct
./FF|./FF|correct
Una/DI|Una/PI|wrong
de/SP|de/SP|correct
les/DA|les/DA|correct
moltes/DI|moltes/DI|correct
proves/NC|proves/NC|correct
és/VS|és/VS|correct
que/CS|que/CS|correct
descriu/VM|descriu/VM|correct
la/DA|la/DA|correct
indumentària/NC|indumentària/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
alta/AQ|alta/AQ|correct
societat/NC|societat/NC|correct
xinesa/AQ|xinesa/AQ|correct
com/CS|com/CS|correct
una/DI|una/DI|correct
barreja/NC|barreja/NC|correct
entre/SP|entre/SP|correct
les/DA|les/DA|correct
vestimentes/NC|vestimentes/NC|correct
genoveses/AQ|genoveses/AQ|correct
i/CC|i/CC|correct
turques/AQ|turques/AQ|correct
,/FF|,/FF|correct
on/PR|on/PR|correct
sí/RG|sí/RG|correct
que/CS|que/CS|correct
s'/P0|s'/P0|correct
hi/PP|hi/PP|correct
va/VA|va/VA|correct
estar/VM|estar/VM|correct
una/DI|una/DI|correct
llarga/AQ|llarga/AQ|correct
temporada/NC|temporada/NC|correct
,/FF|,/FF|correct
car/CC|car/CC|correct
els/DA|els/DA|correct
Polo/NP|Polo/NP|correct
tenien/VM|tenien/VM|correct
una/DI|una/DI|correct
factoria/NC|factoria/NC|correct
de/SP|de/SP|correct
teles/NC|teles/NC|correct
en/SP|en/SP|correct
aquell/DD|aquell/DD|correct
país/NC|país/NC|correct
./FF|./FF|correct
Un/DI|Un/DI|correct
altre/DI|altre/DI|correct
detall/NC|detall/NC|correct
que/PR|que/PR|correct
fa/VM|fa/VM|correct
malpensar/CS|malpensar/VM|wrong
és/VS|és/VS|correct
l'/DA|l'/DA|correct
omissió/NC|omissió/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
Gran_Muralla/NP|Gran_Muralla/NP|correct
que/PR|que/PR|correct
voreja/VM|voreja/VM|correct
el/DA|el/DA|correct
corredor/NC|corredor/NC|correct
de/SP|de/SP|correct
Gansu/NP|Gansu/NP|correct
per/SP|per/SP|correct
on/PR|on/PR|correct
el/DA|el/DA|correct
mercader/NC|mercader/NC|correct
venecià/AQ|venecià/AQ|correct
va/VA|va/VA|correct
entrar/VM|entrar/VM|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
Xina/NP|Xina/NP|correct
./FF|./FF|correct
També/NP|També/RG|wrong
és/VS|és/VS|correct
veritat/NC|veritat/NC|correct
que/PR|que/PR|correct
és/VS|és/VS|correct
el/DA|el/DA|correct
tram/NC|tram/NC|correct
on/PR|on/PR|correct
la/DA|la/DA|correct
muralla/NC|muralla/NC|correct
és/VS|és/VS|correct
menys/RG|menys/RG|correct
espectacular/AQ|espectacular/AQ|correct
i/CC|i/CC|correct
es/P0|es/P0|correct
confon/VM|confon/VM|correct
més/RG|més/RG|correct
amb/SP|amb/SP|correct
el/DA|el/DA|correct
seu/PX|seu/PX|correct
entorn/NC|entorn/NC|correct
./FF|./FF|correct
Referències/NP|Referències/NP|correct
./FF|./FF|correct
Enllaços/NP|Enllaços/NC|wrong
externs/AQ|externs/AQ|correct
./FF|./FF|correct
The_Travels/DA|The_Travels/NP|wrong
of/NC|of/NC|correct
Marco_Polo/NP|Marco_Polo/NP|correct
;/FF|;/FF|correct
Monarquia/NP|Monarquia/NP|correct
és/VS|és/VS|correct
la/DA|la/DA|correct
forma/NC|forma/NC|correct
política/AQ|política/AQ|correct
en/SP|en/SP|correct
què/PT|què/PT|correct
una/DI|una/DI|correct
persona/NC|persona/NC|correct
té/VM|té/VM|correct
dret/NC|dret/NC|correct
,/FF|,/FF|correct
per/SP|per/SP|correct
via/NC|via/NC|correct
hereditària/AQ|hereditària/AQ|correct
,/FF|,/FF|correct
a/SP|a/SP|correct
regnar/VM|regnar/VM|correct
com/CS|com/CS|correct
a/SP|a/SP|correct
cap/NC|cap/NC|correct
d'/SP|d'/SP|correct
un/DI|un/DI|correct
estat/NC|estat/NC|correct
amb/SP|amb/SP|correct
caràcter/NC|caràcter/NC|correct
vitalici/AQ|vitalici/AQ|correct
./FF|./FF|correct
El/DA|El/DA|correct
nom/NC|nom/NC|correct
amb/SP|amb/SP|correct
què/PR|què/PR|correct
governen/VM|governen/VM|correct
varia/VM|varia/VM|correct
segons/SP|segons/SP|correct
les/DA|les/DA|correct
zones/NC|zones/NC|correct
i/CC|i/CC|correct
l'/DA|l'/DA|correct
estructura/NC|estructura/NC|correct
jurídica/AQ|jurídica/AQ|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
seu/PX|seu/PX|correct
govern/NC|govern/NC|correct
./FF|./FF|correct
Es/P0|Es/P0|correct
poden/VM|poden/VM|correct
dir/VM|dir/VM|correct
:/FF|:/FF|correct
reis/NC|reis/NC|correct
,/FF|,/FF|correct
emperadors/NC|emperadors/NC|correct
,/FF|,/FF|correct
tsars/NP|tsars/NC|wrong
,/FF|,/FF|correct
kàisers/NP|kàisers/NC|wrong
./FF|./FF|correct
A_través_de/NP|A_través_de/SP|wrong
la/DA|la/DA|correct
història/NC|història/NC|correct
molts/DI|molts/DI|correct
monarques/NC|monarques/NC|correct
han/VA|han/VA|correct
ostentat/VM|ostentat/VM|correct
poder/NC|poder/VM|wrong
absolut/AQ|absolut/AQ|correct
,/FF|,/FF|correct
de/SP|de/SP|correct
vegades/NC|vegades/NC|correct
sobre/SP|sobre/SP|correct
la/DA|la/DA|correct
base/NC|base/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
seva/PX|seva/PX|correct
pretesa/AO|pretesa/VM|wrong
divinitat/NC|divinitat/NC|correct
./FF|./FF|correct
A/SP|A/SP|correct
l'/DA|l'/DA|correct
edat_mitjana/NC|edat_mitjana/NC|correct
la/DA|la/DA|correct
monarquia/NC|monarquia/NC|correct
s'/P0|s'/P0|correct
havia/VA|havia/VA|correct
estès/VM|estès/VM|correct
per/SP|per/SP|correct
tot/DI|tot/DI|correct
Europa/NP|Europa/NP|correct
,/FF|,/FF|correct
fonamentada/VM|fonamentada/VM|correct
moltes/DI|moltes/DI|correct
vegades/NC|vegades/NC|correct
per/SP|per/SP|correct
la/DA|la/DA|correct
necessitat/NC|necessitat/NC|correct
que/CS|que/CS|correct
un/DI|un/DI|correct
dirigent/NC|dirigent/NC|correct
autoritari/AQ|autoritari/AQ|correct
pogués/VM|pogués/VM|correct
convocar/VM|convocar/VM|correct
i/CC|i/CC|correct
dirigir/VM|dirigir/VM|correct
les/DA|les/DA|correct
tropes/NC|tropes/NC|correct
necessàries/AQ|necessàries/AQ|correct
per/SP|per/SP|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
defensa/NC|defensa/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
territori/NC|territori/NC|correct
./FF|./FF|correct
Així/NP|Així/RG|wrong
,/FF|,/FF|correct
rei/NC|rei/NC|correct
és/VS|és/VS|correct
un/DI|un/DI|correct
títol/NC|títol/NC|correct
habitualment/RG|habitualment/RG|correct
vitalici/AQ|vitalici/AQ|correct
i/CC|i/CC|correct
hereditari/AQ|hereditari/AQ|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
dirigent/NC|dirigent/NC|correct
investit/AQ|investit/VM|wrong
d'/SP|d'/SP|correct
autoritat/NC|autoritat/NC|correct
sobre/SP|sobre/SP|correct
un_sol/ZZ|un_sol/ZZ|correct
estat/NC|estat/NC|correct
,/FF|,/FF|correct
nació/NC|nació/NC|correct
o/CC|o/CC|correct
tribu/NC|tribu/NC|correct
./FF|./FF|correct
Els/DA|Els/DA|correct
primers/AO|primers/AO|correct
reis/NC|reis/NC|correct
germànics/AQ|germànics/AQ|correct
eren/VS|eren/VS|correct
escollits/VM|escollits/VM|correct
,/FF|,/FF|correct
però/CC|però/CC|correct
aquesta/DD|aquesta/DD|correct
pràctica/NC|pràctica/NC|correct
es/P0|es/P0|correct
va/VA|va/VA|correct
acabar/VM|acabar/VM|correct
amb/SP|amb/SP|correct
la/DA|la/DA|correct
institució/NC|institució/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
dret/NC|dret/NC|correct
de/SP|de/SP|correct
primogenitura/NC|primogenitura/NC|correct
./FF|./FF|correct
La/DA|La/DA|correct
primogenitura/NC|primogenitura/NC|correct
és/VS|és/VS|correct
el/DA|el/DA|correct
dret/NC|dret/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
fill/NC|fill/NC|correct
més/RG|més/RG|correct
gran/AQ|gran/AQ|correct
a/SP|a/SP|correct
heretar/VM|heretar/VM|correct
la/DA|la/DA|correct
propietat/NC|propietat/NC|correct
d'/SP|d'/SP|correct
un/DI|un/DI|correct
antecessor/NC|antecessor/NC|correct
mort/NC|mort/NC|correct
,/FF|,/FF|correct
generalment/RG|generalment/RG|correct
el/DA|el/DA|correct
pare/NC|pare/NC|correct
,/FF|,/FF|correct
i/CC|i/CC|correct
prioritzant/SP|prioritzant/VM|wrong
la/DA|la/DA|correct
línia/NC|línia/NC|correct
masculina/AQ|masculina/AQ|correct
./FF|./FF|correct
Per/SP|Per/SP|correct
això/PD|això/PD|correct
,/FF|,/FF|correct
és/VS|és/VS|correct
també/RG|també/RG|correct
el/DA|el/DA|correct
dret/NC|dret/NC|correct
de/SP|de/SP|correct
successió/NC|successió/NC|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
tron/NC|tron/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
fill/NC|fill/NC|correct
més/RG|més/RG|correct
gran/AQ|gran/AQ|correct
en/SP|en/SP|correct
una/DI|una/DI|correct
monarquia/NC|monarquia/NC|correct
./FF|./FF|correct
Sota/SP|Sota/SP|correct
la/DA|la/DA|correct
influència/NC|influència/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
cristianisme/NC|cristianisme/NC|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
monarques/NC|monarques/NC|correct
van/VA|van/VA|correct
començar/VM|començar/VM|correct
a/SP|a/SP|correct
ser/VS|ser/VS|correct
coronats/NC|coronats/VM|wrong
i/CC|i/CC|correct
ungits/NC|ungits/VM|wrong
per/SP|per/SP|correct
les/DA|les/DA|correct
autoritats/NC|autoritats/NC|correct
eclesiàstiques/AQ|eclesiàstiques/AQ|correct
sota/SP|sota/SP|correct
la/DA|la/DA|correct
justificació/NC|justificació/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
dret/NC|dret/NC|correct
diví/AQ|diví/AQ|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
reis/NC|reis/NC|correct
./FF|./FF|correct
Actualment/RG|Actualment/RG|correct
la/DA|la/DA|correct
majoria/NC|majoria/NC|correct
de/SP|de/SP|correct
monarquies/NC|monarquies/NC|correct
són/VS|són/VS|correct
constitucionals/AQ|constitucionals/AQ|correct
(/FF|(/FF|correct
amb/SP|amb/SP|correct
poder/NC|poder/VM|wrong
limitat/VM|limitat/VM|correct
)/FF|)/FF|correct
,/FF|,/FF|correct
bàsicament/RG|bàsicament/RG|correct
com/CS|com/CS|correct
a/SP|a/SP|correct
símbols/NC|símbols/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
unitat/NC|unitat/NC|correct
nacional/AQ|nacional/AQ|correct
./FF|./FF|correct
A/SP|A/SP|correct
Europa/NP|Europa/NP|correct
estan/VM|estan/VM|correct
vigents/AQ|vigents/AQ|correct
,/FF|,/FF|correct
en/SP|en/SP|correct
aquests/DD|aquests/DD|correct
moments/NC|moments/NC|correct
,/FF|,/FF|correct
deu/ZZ|deu/ZZ|correct
monarquies/NC|monarquies/NC|correct
,/FF|,/FF|correct
que/PR|que/PR|correct
són/VS|són/VS|correct
les/DA|les/DA|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
Regne_Unit/NP|Regne_Unit/NP|correct
(/FF|(/FF|correct
la/DA|la/DA|correct
reina/NC|reina/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
qual/PR|qual/PR|correct
és/VS|és/VS|correct
també/RG|també/RG|correct
el/DA|el/DA|correct
cap_d'_estat/NC|cap_d'_estat/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
Canadà/NP|Canadà/NP|correct
,/FF|,/FF|correct
Austràlia/NP|Austràlia/NP|correct
i/CC|i/CC|correct
Nova_Zelanda/NP|Nova_Zelanda/NP|correct
)/FF|)/FF|correct
,/FF|,/FF|correct
Espanya/NP|Espanya/NP|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
Països_Baixos/NP|Països_Baixos/NP|correct
,/FF|,/FF|correct
Noruega/NP|Noruega/NP|correct
,/FF|,/FF|correct
Suècia/NP|Suècia/NP|correct
,/FF|,/FF|correct
Dinamarca/NP|Dinamarca/NP|correct
,/FF|,/FF|correct
Bèlgica/NP|Bèlgica/NP|correct
,/FF|,/FF|correct
Luxemburg/NP|Luxemburg/NP|correct
,/FF|,/FF|correct
Mònaco/NP|Mònaco/NP|correct
i/CC|i/CC|correct
Liechtenstein/NP|Liechtenstein/NP|correct
./FF|./FF|correct
El/DA|El/DA|correct
dret/NC|dret/NC|correct
de/SP|de/SP|correct
primogenitura/NC|primogenitura/NC|correct
en/SP|en/SP|correct
la/DA|la/DA|correct
successió/NC|successió/NC|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
tron/NC|tron/NC|correct
d'/SP|d'/SP|correct
una/DI|una/DI|correct
monarquia/NC|monarquia/NC|correct
sol/VM|sol/AQ|wrong
establir/VM|establir/VM|correct
la/DA|la/DA|correct
preferència/NC|preferència/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
fill/NC|fill/NC|correct
sobre/SP|sobre/SP|correct
la/DA|la/DA|correct
filla/NC|filla/NC|correct
./FF|./FF|correct
Per/SP|Per/SP|correct
això/PD|això/PD|correct
en/SP|en/SP|correct
la/DA|la/DA|correct
corona/NC|corona/NC|correct
espanyola/AQ|espanyola/AQ|correct
l'/DA|l'/DA|correct
hereu/NC|hereu/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
tron/NC|tron/NC|correct
és/VS|és/VS|correct
el/DA|el/DA|correct
Príncep_Felip/NP|Príncep_Felip/NP|correct
i/CC|i/CC|correct
no/RN|no/RN|correct
pas/VM|pas/RN|wrong
la/DA|la/DA|correct
Infanta_Helena/NP|Infanta_Helena/NP|correct
,/FF|,/FF|correct
que/PR|que/PR|correct
és/VS|és/VS|correct
la/DA|la/DA|correct
gran/AQ|gran/AQ|correct
./FF|./FF|correct
Això/NP|Això/PD|wrong
està/VM|està/VM|correct
legislat/VM|legislat/VM|correct
per/SP|per/SP|correct
la/DA|la/DA|correct
Constitució_Espanyola/NP|Constitució_Espanyola/NP|correct
aprovada/VM|aprovada/VM|correct
el/DA|el/DA|correct
27_de_desembre_de_1978/WW|27_de_desembre_de_1978/WW|correct
,/FF|,/FF|correct
en/SP|en/SP|correct
el/DA|el/DA|correct
seu/PX|seu/PX|correct
Article/NP|Article/NP|correct
57/ZZ|57/ZZ|correct
núm/NC|núm/NC|correct
./FF|./FF|correct
1/ZZ|1/ZZ|correct
./FF|./FF|correct
Vegeu/NP|Vegeu/VM|wrong
també/RG|també/RG|correct
./FF|./FF|correct
Estat/NP|Estat/NP|correct
;/FF|;/FF|correct
